Company,Date,Region,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,,sentence info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,word usage,,,,,,,,,,,,,sentence info: beginnings,,,,,,,,,,,,,
WhatsApp,24-04-2018,EU,14.2333389,16.02832476,13.40789281,39.89729595,17.12710132,58.97452194,14.41328865,8.594736842,11.06731915,,sentence info:,OrderedDict([characters_per_word',5.158768246,syll_per_word',1.657468506,words_per_sentence info:',26.32105263,sentence info:s_per_paragraph',190,type_token_ratio',0.189362128,characters',25799,syllables',8289,words',5001,wordtypes',947,sentence info:s',190,paragraphs',1,long_words',1633,complex_words',825,complex_words_dc',1940,word usage,OrderedDict([tobeverb',80,auxverb',80,conjunction',330,pronoun',724,preposition',603,nominalization',207,sentence info:,beginnings:,OrderedDict([pronoun',74,interrogative',7,article',9,subordination',14,conjunction',0,preposition',11
WhatsApp,25-08-2016,EU,11.79095802,13.07934389,12.84442424,47.66994009,14.32976751,53.01740123,12.67773406,6.707317073,10.51283367,,sentence info:,OrderedDict([characters_per_word',5.113060429,syll_per_word',1.631189084,words_per_sentence info:',20.85365854,sentence info:s_per_paragraph',123,type_token_ratio',0.255750487,characters',13115,syllables',4184,words',2565,wordtypes',656,sentence info:s',123,paragraphs',1,long_words',825,complex_words',384,complex_words_dc',949,word usage,OrderedDict([tobeverb',35,auxverb',57,conjunction',158,pronoun',434,preposition',265,nominalization',100,sentence info:,beginnings:,OrderedDict([pronoun',52,interrogative',5,article',0,subordination',8,conjunction',0,preposition',4
WhatsApp,25-08-2016,US,11.79095802,13.07934389,12.84442424,47.66994009,14.32976751,53.01740123,12.67773406,6.707317073,10.51283367,,sentence info:,OrderedDict([characters_per_word',5.113060429,syll_per_word',1.631189084,words_per_sentence info:',20.85365854,sentence info:s_per_paragraph',123,type_token_ratio',0.255750487,characters',13115,syllables',4184,words',2565,wordtypes',656,sentence info:s',123,paragraphs',1,long_words',825,complex_words',384,complex_words_dc',949,word usage,OrderedDict([tobeverb',35,auxverb',57,conjunction',158,pronoun',434,preposition',265,nominalization',100,sentence info:,beginnings:,OrderedDict([pronoun',52,interrogative',5,article',0,subordination',8,conjunction',0,preposition',4
WhatsApp,04-12-2023,EU,14.85804134,17.09541263,13.87904913,38.0454498,17.43542488,61.02788499,14.4756776,9.237132353,11.49157515,,sentence info:,OrderedDict([characters_per_word',5.228754712,syll_per_word',1.661662588,words_per_sentence info:',27.79595588,sentence info:s_per_paragraph',544,type_token_ratio',0.103961378,characters',79064,syllables',25126,words',15121,wordtypes',1572,sentence info:s',544,paragraphs',1,long_words',5025,complex_words',2388,complex_words_dc',6202,word usage,OrderedDict([tobeverb',274,auxverb',150,conjunction',977,pronoun',1781,preposition',1908,nominalization',900,sentence info:,beginnings:,OrderedDict([pronoun',150,interrogative',33,article',20,subordination',31,conjunction',0,preposition',45
WhatsApp,19-12-2019,US,11.85158617,13.14436902,12.8890489,47.35227889,14.33535951,53.18612431,12.6762096,6.75,10.53600054,,sentence info:,OrderedDict([characters_per_word',5.119892059,syll_per_word',1.634155744,words_per_sentence info:',20.91935484,sentence info:s_per_paragraph',124,type_token_ratio',0.256360833,characters',13281,syllables',4239,words',2594,wordtypes',665,sentence info:s',124,paragraphs',1,long_words',837,complex_words',387,complex_words_dc',963,word usage,OrderedDict([tobeverb',35,auxverb',58,conjunction',158,pronoun',436,preposition',270,nominalization',100,sentence info:,beginnings:,OrderedDict([pronoun',52,interrogative',5,article',0,subordination',8,conjunction',0,preposition',4
WhatsApp,16-02-2024,EU,14.85804134,17.09541263,13.87904913,38.0454498,17.43542488,61.02788499,14.4756776,9.237132353,11.49157515,,sentence info:,OrderedDict([characters_per_word',5.228754712,syll_per_word',1.661662588,words_per_sentence info:',27.79595588,sentence info:s_per_paragraph',544,type_token_ratio',0.103961378,characters',79064,syllables',25126,words',15121,wordtypes',1572,sentence info:s',544,paragraphs',1,long_words',5025,complex_words',2388,complex_words_dc',6202,word usage,OrderedDict([tobeverb',274,auxverb',150,conjunction',977,pronoun',1781,preposition',1908,nominalization',900,sentence info:,beginnings:,OrderedDict([pronoun',150,interrogative',33,article',20,subordination',31,conjunction',0,preposition',45
WhatsApp,04-01-2021,EU,13.98033806,15.58197103,13.57670937,39.47911474,16.55798771,58.23497497,14.08087155,8.314285714,11.16752065,,sentence info:,OrderedDict([characters_per_word',5.197036615,syll_per_word',1.67744693,words_per_sentence info:',25.06785714,sentence info:s_per_paragraph',280,type_token_ratio',0.156575011,characters',36478,syllables',11774,words',7019,wordtypes',1099,sentence info:s',280,paragraphs',1,long_words',2328,complex_words',1146,complex_words_dc',2795,word usage,OrderedDict([tobeverb',93,auxverb',102,conjunction',415,pronoun',1011,preposition',852,nominalization',353,sentence info:,beginnings:,OrderedDict([pronoun',93,interrogative',13,article',8,subordination',16,conjunction',0,preposition',18
WhatsApp,04-01-2021,US,12.90824545,14.39325706,13.32106076,43.34540195,15.44919242,55.54532045,13.3907186,7.478021978,10.75718308,,sentence info:,OrderedDict([characters_per_word',5.172339406,syll_per_word',1.657478428,words_per_sentence info:',22.92307692,sentence info:s_per_paragraph',182,type_token_ratio',0.2042186,characters',21579,syllables',6915,words',4172,wordtypes',852,sentence info:s',182,paragraphs',1,long_words',1361,complex_words',655,complex_words_dc',1581,word usage,OrderedDict([tobeverb',49,auxverb',83,conjunction',264,pronoun',634,preposition',483,nominalization',179,sentence info:,beginnings:,OrderedDict([pronoun',66,interrogative',7,article',4,subordination',15,conjunction',0,preposition',5
WhatsApp,07-07-2012,EU,16.46511565,19.62803185,13.64354994,36.73667439,19.18998567,66.12084991,15.05409494,10.92771084,11.68254403,,sentence info:,OrderedDict([characters_per_word',5.157743442,syll_per_word',1.608336328,words_per_sentence info:',33.53012048,sentence info:s_per_paragraph',83,type_token_ratio',0.26769673,characters',14354,syllables',4476,words',2783,wordtypes',745,sentence info:s',83,paragraphs',1,long_words',907,complex_words',402,complex_words_dc',1125,word usage,OrderedDict([tobeverb',78,auxverb',53,conjunction',183,pronoun',232,preposition',307,nominalization',91,sentence info:,beginnings:,OrderedDict([pronoun',22,interrogative',3,article',8,subordination',8,conjunction',1,preposition',6
WhatsApp,07-07-2012,US,16.46511565,19.62803185,13.64354994,36.73667439,19.18998567,66.12084991,15.05409494,10.92771084,11.68254403,,sentence info:,OrderedDict([characters_per_word',5.157743442,syll_per_word',1.608336328,words_per_sentence info:',33.53012048,sentence info:s_per_paragraph',83,type_token_ratio',0.26769673,characters',14354,syllables',4476,words',2783,wordtypes',745,sentence info:s',83,paragraphs',1,long_words',907,complex_words',402,complex_words_dc',1125,word usage,OrderedDict([tobeverb',78,auxverb',53,conjunction',183,pronoun',232,preposition',307,nominalization',91,sentence info:,beginnings:,OrderedDict([pronoun',22,interrogative',3,article',8,subordination',8,conjunction',1,preposition',6
WhatsApp,17-07-2023,EU,14.72647684,16.97151514,13.87068092,38.54368038,17.30062303,60.76786379,14.39242003,9.151300236,11.41120654,,sentence info:,OrderedDict([characters_per_word',5.228973567,syll_per_word',1.658771026,words_per_sentence info:',27.54609929,sentence info:s_per_paragraph',423,type_token_ratio',0.128904909,characters',60928,syllables',19328,words',11652,wordtypes',1502,sentence info:s',423,paragraphs',1,long_words',3871,complex_words',1830,complex_words_dc',4729,word usage,OrderedDict([tobeverb',199,auxverb',135,conjunction',741,pronoun',1429,preposition',1448,nominalization',725,sentence info:,beginnings:,OrderedDict([pronoun',123,interrogative',23,article',19,subordination',25,conjunction',0,preposition',34
WhatsApp,20-07-2020,US,11.95540597,13.26706343,12.75158301,47.53526567,14.39689552,53.26835821,12.6747093,6.824,10.49744639,,sentence info:,OrderedDict([characters_per_word',5.090671642,syll_per_word',1.625746269,words_per_sentence info:',21.44,sentence info:s_per_paragraph',125,type_token_ratio',0.250746269,characters',13643,syllables',4357,words',2680,wordtypes',672,sentence info:s',125,paragraphs',1,long_words',853,complex_words',390,complex_words_dc',984,word usage,OrderedDict([tobeverb',35,auxverb',59,conjunction',159,pronoun',442,preposition',290,nominalization',102,sentence info:,beginnings:,OrderedDict([pronoun',51,interrogative',4,article',0,subordination',8,conjunction',0,preposition',4
WhatsApp,10-03-2022,EU,14.50818743,16.80042437,13.79255168,39.69619597,17.11092041,60.1380998,14.25644778,8.965601966,11.35445454,,sentence info:,OrderedDict([characters_per_word',5.217234866,syll_per_word',1.647926599,words_per_sentence info:',27.31449631,sentence info:s_per_paragraph',407,type_token_ratio',0.133399298,characters',58000,syllables',18320,words',11117,wordtypes',1483,sentence info:s',407,paragraphs',1,long_words',3649,complex_words',1719,complex_words_dc',4480,word usage,OrderedDict([tobeverb',197,auxverb',132,conjunction',650,pronoun',1411,preposition',1375,nominalization',692,sentence info:,beginnings:,OrderedDict([pronoun',124,interrogative',23,article',20,subordination',24,conjunction',0,preposition',30
WhatsApp,14-11-2022,EU,14.47216828,16.67945628,13.85557436,39.3016509,17.07448528,60.07370333,14.27980685,8.926713948,11.35616446,,sentence info:,OrderedDict([characters_per_word',5.230458812,syll_per_word',1.656987455,words_per_sentence info:',26.94799054,sentence info:s_per_paragraph',423,type_token_ratio',0.132204579,characters',59622,syllables',18888,words',11399,wordtypes',1507,sentence info:s',423,paragraphs',1,long_words',3776,complex_words',1794,complex_words_dc',4608,word usage,OrderedDict([tobeverb',205,auxverb',136,conjunction',717,pronoun',1410,preposition',1405,nominalization',703,sentence info:,beginnings:,OrderedDict([pronoun',129,interrogative',23,article',20,subordination',23,conjunction',0,preposition',31
WhatsApp,22-11-2021,EU,14.71980884,17.03460018,13.87692157,38.81212208,17.41002218,60.68943532,14.4722667,9.136476427,11.36967689,,sentence info:,OrderedDict([characters_per_word',5.229217111,syll_per_word',1.654111739,words_per_sentence info:',27.66997519,sentence info:s_per_paragraph',403,type_token_ratio',0.132992557,characters',58311,syllables',18445,words',11151,wordtypes',1483,sentence info:s',403,paragraphs',1,long_words',3682,complex_words',1768,complex_words_dc',4492,word usage,OrderedDict([tobeverb',196,auxverb',132,conjunction',640,pronoun',1412,preposition',1417,nominalization',719,sentence info:,beginnings:,OrderedDict([pronoun',123,interrogative',22,article',19,subordination',25,conjunction',0,preposition',30
Meta,27-12-2023,EU,16.05786621,18.74661727,13.03294002,38.19590188,18.81397336,63.2020316,14.85622337,9.973941368,11.68137205,,sentence info:,OrderedDict([characters_per_word',5.057657837,syll_per_word',1.60092611,words_per_sentence info:',32.71009772,sentence info:s_per_paragraph',614,type_token_ratio',0.092013543,characters',101578,syllables',32153,words',20084,wordtypes',1848,sentence info:s',614,paragraphs',1,long_words',6124,complex_words',2877,complex_words_dc',8169,word usage,OrderedDict([tobeverb',194,auxverb',287,conjunction',1282,pronoun',2667,preposition',2278,nominalization',858,sentence info:,beginnings:,OrderedDict([pronoun',175,interrogative',25,article',21,subordination',24,conjunction',16,preposition',34
Meta,27-12-2023,US,16.20256136,18.8895049,13.18468244,37.23803178,19.00999604,63.73482208,15.04735183,10.14744526,11.73773068,,sentence info:,OrderedDict([characters_per_word',5.083255337,syll_per_word',1.611712796,words_per_sentence info:',32.75474453,sentence info:s_per_paragraph',685,type_token_ratio',0.090208138,characters',114053,syllables',36162,words',22437,wordtypes',2024,sentence info:s',685,paragraphs',1,long_words',6951,complex_words',3314,complex_words_dc',9203,word usage,OrderedDict([tobeverb',213,auxverb',327,conjunction',1439,pronoun',2930,preposition',2549,nominalization',987,sentence info:,beginnings:,OrderedDict([pronoun',193,interrogative',27,article',24,subordination',27,conjunction',16,preposition',39
Meta,04-01-2022,EU,13.57052928,15.45262112,12.5381418,45.11166458,16.40895709,55.97384904,13.73132286,7.812903226,10.7496767,,sentence info:,OrderedDict([characters_per_word',5.008980583,syll_per_word',1.592718447,words_per_sentence info:',26.58064516,sentence info:s_per_paragraph',155,type_token_ratio',0.203883495,characters',20637,syllables',6562,words',4120,wordtypes',840,sentence info:s',155,paragraphs',1,long_words',1211,complex_words',595,complex_words_dc',1512,word usage,OrderedDict([tobeverb',49,auxverb',66,conjunction',343,pronoun',556,preposition',508,nominalization',172,sentence info:,beginnings:,OrderedDict([pronoun',47,interrogative',5,article',1,subordination',5,conjunction',1,preposition',5
Meta,04-01-2022,US,13.57052928,15.45262112,12.5381418,45.11166458,16.40895709,55.97384904,13.73132286,7.812903226,10.7496767,,sentence info:,OrderedDict([characters_per_word',5.008980583,syll_per_word',1.592718447,words_per_sentence info:',26.58064516,sentence info:s_per_paragraph',155,type_token_ratio',0.203883495,characters',20637,syllables',6562,words',4120,wordtypes',840,sentence info:s',155,paragraphs',1,long_words',1211,complex_words',595,complex_words_dc',1512,word usage,OrderedDict([tobeverb',49,auxverb',66,conjunction',343,pronoun',556,preposition',508,nominalization',172,sentence info:,beginnings:,OrderedDict([pronoun',47,interrogative',5,article',1,subordination',5,conjunction',1,preposition',5
Meta,26-07-2023,EU,17.26004905,19.88148475,14.46730355,29.52424461,20.5010365,67.82717689,16.49382575,11.48611111,12.19619759,,sentence info:,OrderedDict([characters_per_word',5.301742456,syll_per_word',1.703782405,words_per_sentence info:',32.68055556,sentence info:s_per_paragraph',72,type_token_ratio',0.26561836,characters',12475,syllables',4009,words',2353,wordtypes',625,sentence info:s',72,paragraphs',1,long_words',827,complex_words',437,complex_words_dc',1034,word usage,OrderedDict([tobeverb',19,auxverb',40,conjunction',157,pronoun',263,preposition',271,nominalization',129,sentence info:,beginnings:,OrderedDict([pronoun',18,interrogative',2,article',3,subordination',3,conjunction',0,preposition',5
Meta,26-07-2023,US,17.26004905,19.88148475,14.46730355,29.52424461,20.5010365,67.82717689,16.49382575,11.48611111,12.19619759,,sentence info:,OrderedDict([characters_per_word',5.301742456,syll_per_word',1.703782405,words_per_sentence info:',32.68055556,sentence info:s_per_paragraph',72,type_token_ratio',0.26561836,characters',12475,syllables',4009,words',2353,wordtypes',625,sentence info:s',72,paragraphs',1,long_words',827,complex_words',437,complex_words_dc',1034,word usage,OrderedDict([tobeverb',19,auxverb',40,conjunction',157,pronoun',263,preposition',271,nominalization',129,sentence info:,beginnings:,OrderedDict([pronoun',18,interrogative',2,article',3,subordination',3,conjunction',0,preposition',5
Meta,01-06-2023,EU,15.33141941,17.8938711,12.80857961,40.89031551,18.26696125,61.35205044,14.61535673,9.406307978,11.37013432,,sentence info:,OrderedDict([characters_per_word',5.026437463,syll_per_word',1.58601067,words_per_sentence info:',31.2987013,sentence info:s_per_paragraph',539,type_token_ratio',0.102252519,characters',84796,syllables',26756,words',16870,wordtypes',1725,sentence info:s',539,paragraphs',1,long_words',5070,complex_words',2424,complex_words_dc',6604,word usage,OrderedDict([tobeverb',185,auxverb',257,conjunction',1109,pronoun',2385,preposition',1976,nominalization',714,sentence info:,beginnings:,OrderedDict([pronoun',160,interrogative',25,article',17,subordination',21,conjunction',17,preposition',32
Meta,01-06-2023,US,15.58514831,18.15979933,13.01315562,39.45310051,18.55853103,62.18990818,14.86191039,9.667213115,11.47349421,,sentence info:,OrderedDict([characters_per_word',5.060136295,syll_per_word',1.600426572,words_per_sentence info:',31.51311475,sentence info:s_per_paragraph',610,type_token_ratio',0.099620247,characters',97271,syllables',30765,words',19223,wordtypes',1915,sentence info:s',610,paragraphs',1,long_words',5897,complex_words',2861,complex_words_dc',7638,word usage,OrderedDict([tobeverb',204,auxverb',297,conjunction',1266,pronoun',2648,preposition',2247,nominalization',843,sentence info:,beginnings:,OrderedDict([pronoun',178,interrogative',27,article',20,subordination',24,conjunction',17,preposition',37
Meta,15-06-2023,EU,16.02897257,18.70795466,13.02221905,38.29094626,18.78253945,63.09839463,14.83834201,9.941463415,11.67545072,,sentence info:,OrderedDict([characters_per_word',5.056131089,syll_per_word',1.600557824,words_per_sentence info:',32.64715447,sentence info:s_per_paragraph',615,type_token_ratio',0.092140651,characters',101517,syllables',32136,words',20078,wordtypes',1850,sentence info:s',615,paragraphs',1,long_words',6114,complex_words',2873,complex_words_dc',8163,word usage,OrderedDict([tobeverb',194,auxverb',287,conjunction',1275,pronoun',2669,preposition',2278,nominalization',858,sentence info:,beginnings:,OrderedDict([pronoun',175,interrogative',25,article',21,subordination',24,conjunction',16,preposition',34
Meta,15-06-2023,US,16.17667292,18.8548536,13.17512668,37.32301752,18.98184588,63.64203389,15.03130029,10.1180758,11.73243738,,sentence info:,OrderedDict([characters_per_word',5.081895591,syll_per_word',1.611386028,words_per_sentence info:',32.69825073,sentence info:s_per_paragraph',686,type_token_ratio',0.09032143,characters',113992,syllables',36145,words',22431,wordtypes',2026,sentence info:s',686,paragraphs',1,long_words',6941,complex_words',3310,complex_words_dc',9197,word usage,OrderedDict([tobeverb',213,auxverb',327,conjunction',1432,pronoun',2932,preposition',2549,nominalization',987,sentence info:,beginnings:,OrderedDict([pronoun',193,interrogative',27,article',24,subordination',27,conjunction',16,preposition',39
